LncRNAID,Gene alias,Transcript alias,Chr,SNPID,Disease/Trait name
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs13149481,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs1355044,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs2865799,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs1508475,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs1605637,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs2136081,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs4153,Obesity (body mass index (BMI))
LSLNC065367,NONHSAG038463,NONHSAT097480,4,rs4568246,Obesity (body mass index (BMI))
LSLNC066160,NONHSAG009190,NONHSAT023299,11,rs17137594,Obesity (body mass index (BMI))
LSLNC066273,NONHSAG011494,NONHSAT029069,12,rs1920098,Obesity with early age of onset (age >2)
LSLNC066273,NONHSAG011494,NONHSAT029069,12,rs7967690,Obesity with early age of onset (age >2)
LSLNC066273,NONHSAG011494,NONHSAT029069,12,rs17658537,Obesity with early age of onset (age >2)
LSLNC066273,NONHSAG011494,NONHSAT029069,12,rs10784285,Obesity with early age of onset (age >2)
LSLNC066273,NONHSAG011494,NONHSAT029069,12,rs1881959,Obesity with early age of onset (age >2)
LSLNC066655,NONHSAG019004,NONHSAT141542,16,rs6565259,Obesity with early age of onset (age >2)
LSLNC066655,NONHSAG019004,NONHSAT141542,16,rs7189927,Obesity with early age of onset (age >2)
LSLNC066655,NONHSAG019004,NONHSAT141542,16,rs3924376,Obesity with early age of onset (age >2)
LSLNC066655,NONHSAG019004,NONHSAT141542,16,rs7184597,Obesity class
LSLNC066655,NONHSAG019004,NONHSAT141542,16,rs7184597,Obesity
LSLNC067638,,hsaLB_5UO_80134,13,rs12720132,Obesity with early age of onset (age >2)
LSLNC067703,,hsaLB_AN_114212,21,rs3804024,Obesity-related traits
LSLNC067781,,hsaLB_AN_36122,5,rs400028,Obesity-related traits
LSLNC070289,,hsaLB_IO_14488,2,rs2312207,Obesity with early age of onset (age >2)
LSLNC070289,,hsaLB_IO_14488,2,rs2312209,Obesity with early age of onset (age >2)
LSLNC070289,,hsaLB_IO_14488,2,rs6546524,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs13417776,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs16831243,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs6729579,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs7589411,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs7606415,Obesity with early age of onset (age >2)
LSLNC070458,,hsaLB_IO_17266,2,rs13390171,Obesity with early age of onset (age >2)
LSLNC071729,,hsaLB_IO_34226,5,rs787545,Obesity with early age of onset (age >2)
LSLNC071729,,hsaLB_IO_34226,5,rs1694058,Obesity with early age of onset (age >2)
LSLNC071729,,hsaLB_IO_34226,5,rs1694062,Obesity with early age of onset (age >2)
LSLNC072072,,hsaLB_IO_3918,1,rs6662617,Obesity-related traits
LSLNC072181,,hsaLB_IO_40864,6,rs13215567,Obesity-related traits
LSLNC072422,,hsaLB_IO_44313,6,rs9458254,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs7755681,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs992037,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs1883875,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs2143742,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs994465,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs2003713,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6455736,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6927285,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6940957,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs742769,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs910177,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs9295157,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs9355914,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs10945759,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs12055483,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6924602,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs9458314,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6455737,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6455738,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs6455739,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs9295158,Obesity (body mass index (BMI))
LSLNC072422,,hsaLB_IO_44313,6,rs9355356,Obesity (body mass index (BMI))
LSLNC073271,,hsaLB_IO_57598,9,rs2275242,Obesity with early age of onset (age >2)
LSLNC073649,,hsaLB_IO_66271,11,rs9332432,Obesity with early age of onset (age >2)
LSLNC074469,,hsaLB_IO_75366,12,rs549433,Obesity-related traits
LSLNC075347,,hsaLB_IO_87350,15,rs341395,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs341396,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs341397,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs4638514,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs7175830,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs4366665,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs7166090,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs4775370,Obesity with early age of onset (age >2)
LSLNC075347,,hsaLB_IO_87350,15,rs4774388,Obesity with early age of onset (age >2)
LSLNC075819,,hsaLB_IO_91982,16,rs3924376,Obesity with early age of onset (age >2)
LSLNC075819,,hsaLB_IO_91982,16,rs7184597,Obesity class
LSLNC075819,,hsaLB_IO_91982,16,rs7184597,Obesity
LSLNC077614,,hsaLB_LI_24314,3,rs9863794,Obesity (body mass index (BMI))
LSLNC078053,,hsaLB_LI_43772,6,rs12662675,Obesity with early age of onset (age >2)
LSLNC078053,,hsaLB_LI_43772,6,rs12662882,Obesity with early age of onset (age >2)
LSLNC078304,,hsaLB_LI_53180,8,rs6981992,Obesity-related traits
LSLNC078366,,hsaLB_LI_55936,9,rs1342854,Obesity (body mass index (BMI))
LSLNC078367,,hsaLB_LI_55937,9,rs1342854,Obesity (body mass index (BMI))
LSLNC078950,,hsaLB_LI_80216,13,rs12431307,Obesity-related traits
LSLNC079175,,hsaLB_LI_94738,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC079175,,hsaLB_LI_94738,16,rs987052,Obesity-related traits
LSLNC084132,,hsaLB_PT_18578,2,rs2056109,Obesity (body mass index (BMI))
LSLNC084132,,hsaLB_PT_18578,2,rs7424112,Obesity (body mass index (BMI))
LSLNC084132,,hsaLB_PT_18578,2,rs2222033,Obesity (body mass index (BMI))
LSLNC084132,,hsaLB_PT_18578,2,rs932116,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs17009299,Obesity with early age of onset (age >2)
LSLNC084283,,hsaLB_PT_21729,3,rs7610132,Obesity with early age of onset (age >2)
LSLNC084283,,hsaLB_PT_21729,3,rs17009327,Obesity with early age of onset (age >2)
LSLNC084283,,hsaLB_PT_21729,3,rs12489570,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs7642008,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs12487974,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs1585863,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs2291818,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs6765798,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs7619247,Obesity (body mass index (BMI))
LSLNC084283,,hsaLB_PT_21729,3,rs12638192,Obesity (body mass index (BMI))
LSLNC085042,,hsaLB_PT_34225,5,rs787545,Obesity with early age of onset (age >2)
LSLNC085042,,hsaLB_PT_34225,5,rs1694058,Obesity with early age of onset (age >2)
LSLNC085042,,hsaLB_PT_34225,5,rs1694062,Obesity with early age of onset (age >2)
LSLNC085043,,hsaLB_PT_34227,5,rs787545,Obesity with early age of onset (age >2)
LSLNC085043,,hsaLB_PT_34227,5,rs1694058,Obesity with early age of onset (age >2)
LSLNC085043,,hsaLB_PT_34227,5,rs1694062,Obesity with early age of onset (age >2)
LSLNC085047,,hsaLB_PT_34403,5,rs2963826,Obesity-related traits
LSLNC085309,,hsaLB_PT_3919,1,rs6662617,Obesity-related traits
LSLNC085312,,hsaLB_PT_3930,1,rs1524705,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs1524729,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs2805860,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs3958553,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs17116002,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs947242,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs1341321,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs1404388,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs6681521,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs7550226,Obesity with early age of onset (age >2)
LSLNC085312,,hsaLB_PT_3930,1,rs764742,Obesity (body mass index (BMI))
LSLNC085591,,hsaLB_PT_4403,1,rs2422134,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs1026997,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs11209899,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs12074700,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs12131816,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs12354124,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs1486080,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs1486084,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs6657634,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs975480,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs11209906,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs2200484,Obesity with early age of onset (age >2)
LSLNC085591,,hsaLB_PT_4403,1,rs2821260,Obesity with early age of onset (age >2)
LSLNC086011,,hsaLB_PT_50938,8,rs7822374,Obesity (body mass index (BMI))
LSLNC086194,,hsaLB_PT_55167,8,rs34129218,Obesity-related traits
LSLNC086194,,hsaLB_PT_55167,8,rs1870805,Obesity-related traits
LSLNC086198,,hsaLB_PT_55171,8,rs34129218,Obesity-related traits
LSLNC086198,,hsaLB_PT_55171,8,rs1870805,Obesity-related traits
LSLNC086199,,hsaLB_PT_55172,8,rs34129218,Obesity-related traits
LSLNC086199,,hsaLB_PT_55172,8,rs1870805,Obesity-related traits
LSLNC086260,,hsaLB_PT_55935,9,rs1342854,Obesity (body mass index (BMI))
LSLNC086613,,hsaLB_PT_59952,9,rs886090,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs17154771,Obesity (body mass index (BMI))
LSLNC086732,,hsaLB_PT_61058,10,rs12219502,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs7898553,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs1218384,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs956532,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs1218335,Obesity with early age of onset (age >2)
LSLNC086732,,hsaLB_PT_61058,10,rs621314,Obesity (body mass index (BMI))
LSLNC086733,,hsaLB_PT_61059,10,rs621314,Obesity (body mass index (BMI))
LSLNC087069,,hsaLB_PT_64196,10,rs1004467,Obesity with early age of onset (age >2)
LSLNC087069,,hsaLB_PT_64196,10,rs17115100,Obesity with early age of onset (age >2)
LSLNC087627,,hsaLB_PT_72354,12,rs3782724,Extreme obesity with early age of onset
LSLNC087627,,hsaLB_PT_72354,12,rs3782724,Obesity (early onset extreme)
LSLNC088372,,hsaLB_PT_82680,14,rs3783637,Obesity-related traits
LSLNC089564,,hsaLB_5UO_34867,5,rs11748485,Obesity with early age of onset (age >2)
LSLNC089579,,hsaLB_5UO_45859,7,rs190392,Extreme obesity with early age of onset
LSLNC089579,,hsaLB_5UO_45859,7,rs190392,Obesity (early onset extreme)
LSLNC090637,,hsaLB_IO_102529,18,rs497084,Obesity (body mass index (BMI))
LSLNC091629,,hsaLB_IO_113261,21,rs2823615,Obesity-related traits
LSLNC092417,,hsaLB_IO_17255,2,rs10198552,Obesity-related traits
LSLNC092455,,hsaLB_IO_18085,2,rs7561268,Obesity-related traits
LSLNC092456,,hsaLB_IO_18118,2,rs7561268,Obesity-related traits
LSLNC092456,,hsaLB_IO_18118,2,rs6749331,Obesity-related traits
LSLNC092456,,hsaLB_IO_18118,2,rs10803851,Obesity (body mass index (BMI))
LSLNC092456,,hsaLB_IO_18118,2,rs1861288,Obesity (body mass index (BMI))
LSLNC093187,,hsaLB_IO_25584,3,rs9861857,Obesity with early age of onset (age >2)
LSLNC093615,,hsaLB_IO_31654,4,rs17476223,Obesity with early age of onset (age >2)
LSLNC093615,,hsaLB_IO_31654,4,rs17579697,Obesity with early age of onset (age >2)
LSLNC093616,,hsaLB_IO_31656,4,rs17476223,Obesity with early age of onset (age >2)
LSLNC093616,,hsaLB_IO_31656,4,rs17579697,Obesity with early age of onset (age >2)
LSLNC093727,,hsaLB_IO_33671,5,rs7719829,Obesity-related traits
LSLNC093727,,hsaLB_IO_33671,5,rs328620,Obesity (body mass index (BMI))
LSLNC096119,,hsaLB_IO_70361,11,rs10501905,Obesity (body mass index (BMI))
LSLNC096966,,hsaLB_IO_78657,13,rs9581389,Obesity (body mass index (BMI))
LSLNC097270,,hsaLB_IO_83911,14,rs11624704,Obesity
LSLNC097545,,hsaLB_IO_87684,15,rs16950615,Obesity (body mass index (BMI))
LSLNC097545,,hsaLB_IO_87684,15,rs16950635,Obesity (body mass index (BMI))
LSLNC097695,,hsaLB_IO_89356,15,rs2238355,Obesity-related traits
LSLNC097696,,hsaLB_IO_89358,15,rs2238355,Obesity-related traits
LSLNC097802,,hsaLB_IO_90237,16,rs2235487,Obesity (body mass index (BMI))
LSLNC098309,,hsaLB_IO_94531,16,rs8057403,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs12598295,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs16958963,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs4782739,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs4783302,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs4783303,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs13313558,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs16958988,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17744685,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17744703,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17744760,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17744784,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17744947,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs10492870,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs17682957,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs10492871,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs16959013,Obesity with early age of onset (age >2)
LSLNC098309,,hsaLB_IO_94531,16,rs11860936,Obesity with early age of onset (age >2)
LSLNC099348,,hsaLB_LI_117390,22,rs5767992,Obesity-related traits
LSLNC099501,,hsaLB_LI_12393,2,rs16858228,Obesity-related traits
LSLNC099763,,hsaLB_LI_20680,2,rs10207060,Obesity-related traits
LSLNC100376,,hsaLB_LI_44345,6,rs6927056,Obesity with early age of onset (age >2)
LSLNC100376,,hsaLB_LI_44345,6,rs9355435,Obesity with early age of onset (age >2)
LSLNC100430,,hsaLB_LI_45800,7,rs66566739,Obesity (extreme)
LSLNC100430,,hsaLB_LI_45800,7,rs13234537,Obesity (body mass index (BMI))
LSLNC100430,,hsaLB_LI_45800,7,rs2189037,Obesity (body mass index (BMI))
LSLNC100430,,hsaLB_LI_45800,7,rs6462011,Obesity (body mass index (BMI))
LSLNC101602,,hsaLB_LI_94739,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC101602,,hsaLB_LI_94739,16,rs987052,Obesity-related traits
LSLNC101783,,hsaLB_NC_80897,13,rs9603799,Obesity (body mass index (BMI))
LSLNC105015,,hsaLB_PT_100038,17,rs9895389,Obesity (body mass index (BMI))
LSLNC105122,,hsaLB_PT_101690,17,rs7503807,Obesity
LSLNC105792,,hsaLB_PT_111538,20,rs4911269,Obesity with early age of onset (age >2)
LSLNC105792,,hsaLB_PT_111538,20,rs13038017,Obesity with early age of onset (age >2)
LSLNC105792,,hsaLB_PT_111538,20,rs13042651,Obesity with early age of onset (age >2)
LSLNC105792,,hsaLB_PT_111538,20,rs6058930,Obesity with early age of onset (age >2)
LSLNC106668,,hsaLB_PT_13639,2,rs4953246,Obesity (body mass index (BMI))
LSLNC106668,,hsaLB_PT_13639,2,rs867286,Obesity (body mass index (BMI))
LSLNC106668,,hsaLB_PT_13639,2,rs884399,Obesity (body mass index (BMI))
LSLNC106668,,hsaLB_PT_13639,2,rs884401,Obesity (body mass index (BMI))
LSLNC106668,,hsaLB_PT_13639,2,rs4953262,Obesity with early age of onset (age >2)
LSLNC106923,,hsaLB_PT_18084,2,rs7561268,Obesity-related traits
LSLNC106923,,hsaLB_PT_18084,2,rs6749331,Obesity-related traits
LSLNC106923,,hsaLB_PT_18084,2,rs10803851,Obesity (body mass index (BMI))
LSLNC106923,,hsaLB_PT_18084,2,rs1861288,Obesity (body mass index (BMI))
LSLNC106924,,hsaLB_PT_18086,2,rs7561268,Obesity-related traits
LSLNC106924,,hsaLB_PT_18086,2,rs6749331,Obesity-related traits
LSLNC106924,,hsaLB_PT_18086,2,rs10803851,Obesity (body mass index (BMI))
LSLNC106924,,hsaLB_PT_18086,2,rs1861288,Obesity (body mass index (BMI))
LSLNC107762,,hsaLB_PT_3079,1,rs10789441,Obesity (body mass index (BMI))
LSLNC107762,,hsaLB_PT_3079,1,rs4336891,Obesity (body mass index (BMI))
LSLNC107763,,hsaLB_PT_3080,1,rs10789441,Obesity (body mass index (BMI))
LSLNC107763,,hsaLB_PT_3080,1,rs4336891,Obesity (body mass index (BMI))
LSLNC107841,,hsaLB_PT_32158,4,rs17305821,Obesity with early age of onset (age >2)
LSLNC108115,,hsaLB_PT_36784,5,rs606854,Obesity-related traits
LSLNC108492,,hsaLB_PT_43461,6,rs212764,Obesity (body mass index (BMI))
LSLNC108492,,hsaLB_PT_43461,6,rs212778,Obesity (body mass index (BMI))
LSLNC108492,,hsaLB_PT_43461,6,rs509453,Obesity (body mass index (BMI))
LSLNC108492,,hsaLB_PT_43461,6,rs6911807,Obesity (body mass index (BMI))
LSLNC108583,,hsaLB_PT_45481,7,rs4722037,Obesity (body mass index (BMI))
LSLNC108583,,hsaLB_PT_45481,7,rs12700288,Obesity (body mass index (BMI))
LSLNC108583,,hsaLB_PT_45481,7,rs10950865,Obesity (body mass index (BMI))
LSLNC109897,,hsaLB_PT_64084,10,rs12765602,Obesity (body mass index (BMI))
LSLNC110393,,hsaLB_PT_70731,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110393,,hsaLB_PT_70731,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110393,,hsaLB_PT_70731,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110393,,hsaLB_PT_70731,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110394,,hsaLB_PT_70732,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110394,,hsaLB_PT_70732,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110394,,hsaLB_PT_70732,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110394,,hsaLB_PT_70732,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110395,,hsaLB_PT_70733,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110395,,hsaLB_PT_70733,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110395,,hsaLB_PT_70733,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110395,,hsaLB_PT_70733,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110396,,hsaLB_PT_70734,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110396,,hsaLB_PT_70734,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110396,,hsaLB_PT_70734,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110396,,hsaLB_PT_70734,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110397,,hsaLB_PT_70735,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110397,,hsaLB_PT_70735,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110397,,hsaLB_PT_70735,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110397,,hsaLB_PT_70735,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110398,,hsaLB_PT_70737,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110398,,hsaLB_PT_70737,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110398,,hsaLB_PT_70737,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110398,,hsaLB_PT_70737,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110399,,hsaLB_PT_70738,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110399,,hsaLB_PT_70738,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110399,,hsaLB_PT_70738,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110399,,hsaLB_PT_70738,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110400,,hsaLB_PT_70739,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110400,,hsaLB_PT_70739,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110400,,hsaLB_PT_70739,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110400,,hsaLB_PT_70739,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110401,,hsaLB_PT_70741,11,rs7937151,Obesity with early age of onset (age >2)
LSLNC110401,,hsaLB_PT_70741,11,rs7106434,Obesity with early age of onset (age >2)
LSLNC110401,,hsaLB_PT_70741,11,rs3802847,Obesity with early age of onset (age >2)
LSLNC110401,,hsaLB_PT_70741,11,rs7105462,Obesity with early age of onset (age >2)
LSLNC110522,,hsaLB_PT_72332,12,rs3181295,Obesity (body mass index (BMI))
LSLNC110523,,hsaLB_PT_72333,12,rs3181295,Obesity (body mass index (BMI))
LSLNC111600,,hsaLB_PT_89359,15,rs2238355,Obesity-related traits
LSLNC111882,,hsaLB_PT_94367,16,rs4130513,Obesity (body mass index (BMI))
LSLNC111892,,hsaLB_PT_94535,16,rs12598295,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs16958963,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs4782739,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs4783302,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs4783303,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs13313558,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs16958988,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17744685,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17744703,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17744760,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17744784,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17744947,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs10492870,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs17682957,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs10492871,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs16959013,Obesity with early age of onset (age >2)
LSLNC111892,,hsaLB_PT_94535,16,rs11860936,Obesity with early age of onset (age >2)
LSLNC112236,,hsaLB_PT_99321,17,rs17650991,Obesity (body mass index (BMI))
LSLNC112236,,hsaLB_PT_99321,17,rs8067056,Obesity (body mass index (BMI))
LSLNC112236,,hsaLB_PT_99321,17,rs8067056,Obesity (extreme)
LSLNC112699,lnc-AC007405.2.1-2,lnc-AC007405.2.1-2:3; NONHSAT075413,2,rs10803851,Obesity (body mass index (BMI))
LSLNC112699,lnc-AC007405.2.1-2,lnc-AC007405.2.1-2:3; NONHSAT075413,2,rs1861288,Obesity (body mass index (BMI))
LSLNC112699,lnc-AC007405.2.1-2,lnc-AC007405.2.1-2:3; NONHSAT075413,2,rs1157200,Obesity with early age of onset (age >2)
LSLNC113330,lnc-AC091132.2-1,lnc-AC091132.2-1:2; NONHSAT054176,17,rs1880753,Obesity (body mass index (BMI))
LSLNC113388,lnc-AC092327.1-2; XLOC_012044; linc-COX4NB-7,lnc-AC092327.1-2:1; TCONS_00025086,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC113388,lnc-AC092327.1-2; XLOC_012044; linc-COX4NB-7,lnc-AC092327.1-2:1; TCONS_00025086,16,rs987052,Obesity-related traits
LSLNC113392,lnc-AC092327.1-2; XLOC_012044; linc-COX4NB-7,lnc-AC092327.1-2:2; TCONS_00024764; NONHSAT144185,16,rs987052,Adult obesity (body mass index (BMI))
LSLNC113392,lnc-AC092327.1-2; XLOC_012044; linc-COX4NB-7,lnc-AC092327.1-2:2; TCONS_00024764; NONHSAT144185,16,rs987052,Obesity-related traits
LSLNC113448,lnc-AC093802.1.1-2,lnc-AC093802.1.1-2:1; NR_037808,2,rs10207060,Obesity-related traits
